Output voltage (V),Process corner,Voltage supply (V),Temperature (°C),Coarse code,Fine code,Timestamp (us),Mean active power (uW),Minimum active power (uW),Maximum active power (uW),Sleep power (uW),Error voltage (V),Feed voltage (V),Start-up time (us),monte carlo run
0.414866,ttmm,1.8,80.0,0.005,0.002,550.7049999999999,56.04753145898499,-0.3027757050000001,88.16672340000001,0.02597762699999988,0.005441000000000029,0.649063,103.80299999999994,6
0.467506,ttmm,1.8,80.0,0.005,0.002,550.4019999999999,58.009478438593575,-0.32992358940000005,89.6701068,0.02562130979999993,-0.0023040000000000838,0.653615,103.69999999999993,7
0.414274,ttmm,1.8,80.0,0.005,0.003,577.305,55.98459405663738,-0.32374950299999994,86.97686220000001,0.0254873249999977,0.0035049999999999804,0.64904,103.90299999999996,8
0.38702,ttmm,1.8,80.0,0.005,0.005,487.302,56.00464361421031,-0.007483802040000004,82.4979888,0.026163025199999995,0.007464999999999944,0.646755,104.10000000000002,9
0.415222,ttmm,1.8,80.0,0.005,0.005,486.902,56.909831950970464,0.026099098919997198,83.6203014,0.027583381799997198,0.0048640000000000905,0.649592,104.0,10
0.442985,ttmm,1.8,80.0,0.006,0.003,496.30500000000006,58.578940208815645,-0.33030828540000107,84.3361812,0.026049463199998818,0.0010999999999999899,0.651226,103.80300000000011,11
0.4268,ttmm,1.8,80.0,0.005,0.003,577.305,58.46899031810117,0.02894448059999993,89.18780760000001,0.028970733600000173,0.001594999999999902,0.650558,103.90299999999996,12
0.422967,ttmm,1.8,80.0,0.005,0.003,582.902,56.388612589842374,-0.3478189158000001,87.42587940000001,0.02663403839999999,0.003383000000000025,0.650329,103.80000000000001,13
0.398818,ttmm,1.8,80.0,0.005,0.003,577.4019999999999,55.3581950142339,-0.3417431741999997,83.1415176,0.02843643240000033,0.006145999999999985,0.647877,103.89999999999992,14
0.373159,ttmm,1.8,80.0,0.004,0.004,527.105,54.54867152482182,0.027373541400000253,88.5040002,0.027439047000000247,0.010678999999999994,0.645288,83.803,15
0.400692,ttmm,1.8,80.0,0.005,0.003,577.4019999999999,56.16153510962227,0.027235647000000016,83.8628838,0.027259317000002267,0.006808000000000036,0.646927,103.89999999999992,16
0.400405,ttmm,1.8,80.0,0.005,0.005,486.902,56.68494505778841,0.023779693296000007,83.3729832,0.02592851400000001,0.005990999999999969,0.648053,104.0,17
0.453007,ttmm,1.8,80.0,0.005,0.003,575.9050000000001,58.470936108475804,0.026287866000000014,90.25696260000001,0.02633412600000001,-0.0005910000000000082,0.653424,103.80300000000005,18
0.445562,ttmm,1.8,80.0,0.004,0.003,572.202,60.48530797056675,-0.2535131052,92.25203219999999,0.026954928000000048,7.00000000000145e-05,0.652279,83.89999999999998,19
