Temperature (°C),Output voltage (V),Coarse code,Fine code,Minimum power (uW),Maximum power (uW),Average power (uW)
60.0,0.428806,0.004,0.006,-0.001309761,0.0003186288,5.7666084432488155e-05
65.0,0.44826,0.004,0.007,-0.0013270446,0.000325953,5.6437913164355664e-05
70.0,0.445252,0.004,0.007,-0.0013324661999999999,0.00033370919999999997,5.514584347965903e-05
75.0,0.46972,0.004,0.008,-0.0013287798,0.000341109,5.401309604727848e-05
80.0,0.507041,0.005,0.004,-0.0013199868,0.00046905840000000004,5.8945425886276026e-05
