,iout,vgate,name,type,time,OK
0,1.7532739999999998,0.3164939,tran_SchGtKssTlVh,Sch,Fri Sep  5 14:58:38 2025,False
1,2.140961,0.4238525,tran_SchGtKssThVh,Sch,Fri Sep  5 14:58:38 2025,False
2,1.7532739999999998,0.3164939,tran_SchGtKssTlVl,Sch,Fri Sep  5 14:58:38 2025,False
3,2.140961,0.4238525,tran_SchGtKssThVl,Sch,Fri Sep  5 14:58:38 2025,False
