,iout,vgate,name,type,time,OK
0,2.492637,0.3505547,tran_SchGtKffTlVh,Sch,Fri Sep  5 14:44:16 2025,False
1,1.7532739999999998,0.3164939,tran_SchGtKssTlVh,Sch,Fri Sep  5 14:44:16 2025,False
2,2.966947,0.4596803,tran_SchGtKffThVh,Sch,Fri Sep  5 14:44:16 2025,False
3,2.140961,0.4238525,tran_SchGtKssThVh,Sch,Fri Sep  5 14:44:16 2025,False
