,iv6,iv5,iv4,iv3,iv2,iv1,vg3,vg2,vg1,ivdd,ivss,vr,name,type,time,OK
0,3792.5280000000002,3046.297,3067.307,3051.2729999999997,3398.2439999999997,3040.125,676.6496,1437.396,654.2497000000001,-6821.753000000001,-6.516948999999999,53425140.0,tran_SchGtKttTtVt,Sch,Tue Sep 16 16:44:45 2025,False
